geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC411774,protein_coding,411774,protein SMG9,135.3304295,-0.175132419,0.214024109,-0.818283599,0.413195269,0.743934103
LOC410618,protein_coding,410618,transmembrane protein 161B,87.08446684,-0.19819187,0.242139975,-0.818501241,0.413071034,0.743934103
LOC727596,protein_coding,727596,malectin,37.71248052,-0.358274361,0.437662346,-0.818609058,0.413009498,0.743934103
LOC551327,protein_coding,551327,carboxypeptidase B,232.4860438,-0.522012491,0.637715699,-0.818566161,0.41303398,0.743934103
LOC100576547,protein_coding,100576547,"glucose dehydrogenase [FAD, quinone]",233.1722965,-0.437999113,0.535411399,-0.818060867,0.413322433,0.743946242
LOC724155,protein_coding,724155,"probable peptide chain release factor C12orf65, mitochondrial",24.70382408,0.367590619,0.449552911,0.817680432,0.413539686,0.744066877
LOC724688,protein_coding,724688,biogenesis of lysosome-related organelles complex 1 subunit 6,52.19077748,-0.291204536,0.356150518,-0.817644566,0.413560172,0.744066877
LOC725589,protein_coding,725589,centrosomal protein of 120 kDa,17.12724027,-0.533527271,0.652764693,-0.817334757,0.413737149,0.744231682
LOC412397,protein_coding,412397,uncharacterized LOC412397,154.7573398,-0.199870827,0.244621,-0.81706324,0.413892289,0.744242766
LOC411870,protein_coding,411870,microtubule-associated proteins 1A/1B light chain 3A,118.4769149,-0.222250105,0.272023586,-0.817025129,0.413914068,0.744242766
LOC551757,protein_coding,551757,cytochrome b-c1 complex subunit 7,382.8618556,0.183091549,0.224187981,0.816687624,0.414106966,0.744436053
LOC100577174,protein_coding,100577174,ras-responsive element-binding protein 1,29.54543639,0.374498221,0.458754732,0.816336476,0.414307718,0.744489873
LOC726054,protein_coding,726054,transport and Golgi organization 2 homolog,611.1032206,0.280571044,0.343685238,0.816360474,0.414293996,0.744489873
LOC113218810,lncRNA,113218810,uncharacterized LOC113218810,4.945519329,0.697671476,0.855931877,0.815101639,0.415014133,0.744856417
LOC552835,protein_coding,552835,"glutaredoxin-related protein 5, mitochondrial",83.71794452,0.317681865,0.390231896,0.814084825,0.415596359,0.744856417
LOC100576621,protein_coding,100576621,thyroid transcription factor 1-associated protein 26 homolog,50.01068562,0.311173777,0.381910521,0.814781893,0.415197167,0.744856417
LOC412416,protein_coding,412416,protein angel,264.641528,0.243754618,0.29884251,0.815662464,0.414693213,0.744856417
LOC100576848,protein_coding,100576848,uncharacterized LOC100576848,51.70666734,0.243518793,0.299200688,0.813897838,0.41570348,0.744856417
LOC409401,protein_coding,409401,cyclic AMP-responsive element-binding protein 1,269.1841948,0.202625602,0.249001257,0.81375333,0.415786276,0.744856417
LOC409820,protein_coding,409820,UBX domain-containing protein 7,194.21532,0.177592487,0.218405679,0.813131269,0.4161428,0.744856417
LOC411789,protein_coding,411789,protein krasavietz,1658.403044,0.176684512,0.216842875,0.814804322,0.415184326,0.744856417
LOC551438,protein_coding,551438,actin-related protein 1,235.0174644,-0.173592216,0.213323756,-0.813750044,0.415788159,0.744856417
LOC409722,protein_coding,409722,basement membrane-specific heparan sulfate proteoglycan core protein,3605.114317,-0.188256431,0.231516891,-0.813143396,0.416135848,0.744856417
LOC410558,protein_coding,410558,TATA element modulatory factor,122.481222,-0.23022393,0.283008607,-0.813487377,0.41593868,0.744856417
LOC552172,protein_coding,552172,G patch domain-containing protein 1 homolog,51.17555098,-0.261311245,0.320654109,-0.814931846,0.415111323,0.744856417
LOC552593,protein_coding,552593,"39S ribosomal protein L19, mitochondrial",45.78933943,-0.26948912,0.331069473,-0.813995679,0.415647426,0.744856417
LOC107964590,protein_coding,107964590,uncharacterized LOC107964590,22.52018097,-0.338856268,0.41596186,-0.814633024,0.415282402,0.744856417
LOC724240,protein_coding,724240,flap endonuclease GEN,34.62619968,-0.386997716,0.476014621,-0.81299544,0.416220673,0.744856417
LOC102656332,lncRNA,102656332,uncharacterized LOC102656332,7.900825282,-0.513962,0.630173944,-0.815587514,0.414736093,0.744856417
LOC726235,protein_coding,726235,lymphoid-specific helicase,13.81666125,-0.553807241,0.68008076,-0.8143257,0.415458391,0.744856417
LOC412465,protein_coding,412465,tetraspanin-7,7.564147326,-0.801137712,0.985219216,-0.813156807,0.41612816,0.744856417
LOC552552,protein_coding,552552,uncharacterized LOC552552,5.609040353,-0.86645313,1.06486626,-0.813673194,0.415832195,0.744856417
Gat-a,protein_coding,406071,GABA neurotransmitter transporter-1A,5.369622084,-1.019350867,1.251494724,-0.814506724,0.415354722,0.744856417
LOC413125,protein_coding,413125,LIM/homeobox protein Lhx9,14.93169036,0.517414917,0.636595008,0.812785068,0.416341298,0.744919355
LOC410753,protein_coding,410753,TATA-box-binding protein,46.06804546,0.305331761,0.376174168,0.811676577,0.416977238,0.745172551
LOC411493,protein_coding,411493,protein transport protein SFT2,63.12242102,0.264200671,0.325374163,0.811990322,0.416797185,0.745172551
LOC408672,protein_coding,408672,programmed cell death protein 6,234.2789524,0.169313251,0.208643305,0.811496211,0.417080768,0.745172551
LOC551414,protein_coding,551414,probable 18S rRNA (guanine-N(7))-methyltransferase,104.019673,-0.224872639,0.277108935,-0.811495447,0.417081206,0.745172551
LOC726237,protein_coding,726237,protein disulfide-isomerase TMX3,39.38616295,-0.318055635,0.391523998,-0.812352849,0.416589194,0.745172551
LOC113218526,lncRNA,113218526,uncharacterized LOC113218526,20.13595997,-0.494326383,0.608685516,-0.812121153,0.416722116,0.745172551
LOC102654579,protein_coding,102654579,uncharacterized LOC102654579,7.593732848,-0.76252446,0.93934389,-0.811762836,0.416927731,0.745172551
LOC724807,protein_coding,724807,protein FAM32A-like,189.2332913,0.210099051,0.258970862,0.811284518,0.417202299,0.745236156
LOC412777,protein_coding,412777,sodium/potassium/calcium exchanger Nckx30C,4.382042007,-0.775224194,0.956572319,-0.810418804,0.417699514,0.745818653
LOC411692,protein_coding,411692,elongation of very long chain fatty acids protein 4,5.040516052,-0.838674203,1.034843328,-0.810435918,0.417689681,0.745818653
LOC412646,protein_coding,412646,uncharacterized LOC412646,69.08462464,0.268676659,0.331653831,0.810111731,0.417875963,0.745888685
LOC724237,protein_coding,724237,prostaglandin E2 receptor EP3 subtype,267.7806937,0.24903096,0.307548419,0.809729282,0.418095785,0.745888685
LOC408397,protein_coding,408397,26S proteasome non-ATPase regulatory subunit 11,656.6459652,0.197259837,0.243544965,0.809952433,0.417967515,0.745888685
LOC412897,protein_coding,412897,E3 ubiquitin-protein ligase MYLIP,290.8017823,-0.196938113,0.24316623,-0.809890884,0.418002892,0.745888685
LOC100578990,protein_coding,100578990,"dynein intermediate chain 3, ciliary",13.43515827,-0.487235524,0.601817962,-0.809606151,0.418166571,0.745888685
LOC409492,protein_coding,409492,slowpoke-binding protein,21.86236882,-0.391230972,0.483359377,-0.809399777,0.418285231,0.7459477
LOC102653759,protein_coding,102653759,zinc finger CCHC domain-containing protein 4,51.96818645,0.286623145,0.354210248,0.809189307,0.418406265,0.746010925
LOC409818,protein_coding,409818,sodium/calcium exchanger 3,61.10083065,0.345068717,0.42696448,0.808190689,0.418980817,0.746096354
LOC107965788,protein_coding,107965788,probable serine/threonine-protein kinase DDB_G0279719,25.68088553,0.3444205,0.426307283,0.807916059,0.419138906,0.746096354
LOC727078,protein_coding,727078,phospholipid phosphatase 3,52.10821816,0.289798473,0.35850579,0.808350887,0.418888616,0.746096354
LOC551990,protein_coding,551990,replication factor C subunit 3,45.00214604,0.285255662,0.353064596,0.807941849,0.419124059,0.746096354
LOC552026,protein_coding,552026,F-actin-uncapping protein LRRC16A,202.7233227,-0.167004468,0.206653416,-0.808137951,0.419011172,0.746096354
LOC551530,protein_coding,551530,putative U5 small nuclear ribonucleoprotein 200 kDa helicase,240.7545391,-0.177528248,0.219529649,-0.808675498,0.418701825,0.746096354
LOC412714,protein_coding,412714,cAMP-dependent protein kinase type I regulatory subunit,358.9741184,-0.187019134,0.231434204,-0.808087702,0.419040097,0.746096354
LOC412160,protein_coding,412160,programmed cell death protein 10,87.84409032,-0.23812298,0.294673279,-0.808091528,0.419037894,0.746096354
LOC113219199,lncRNA,113219199,uncharacterized LOC113219199,4.971720105,0.653058138,0.809873923,0.806370128,0.420029466,0.746909293
LOC113219113,lncRNA,113219113,uncharacterized LOC113219113,12.66785884,0.464542654,0.576515363,0.805776713,0.420371607,0.746909293
LOC102656816,lncRNA,102656816,uncharacterized LOC102656816,16.72254516,0.431680852,0.53540965,0.80626274,0.42009137,0.746909293
LOC727116,protein_coding,727116,uncharacterized LOC727116,96.53796061,0.28770788,0.357113484,0.805648326,0.420445652,0.746909293
LOC409186,protein_coding,409186,vam6/Vps39-like protein,69.35613053,0.251322248,0.31195487,0.805636561,0.420452438,0.746909293
LOC412762,protein_coding,412762,heparan-sulfate 6-O-sulfotransferase 1-B,80.13372921,0.231060574,0.286552225,0.806347164,0.420042703,0.746909293
LOC410322,protein_coding,410322,ral guanine nucleotide dissociation stimulator,723.2146552,0.195649167,0.242761776,0.805930697,0.42028281,0.746909293
LOC410385,protein_coding,410385,methionine aminopeptidase 1,346.5101849,0.170538909,0.211430992,0.806593715,0.419900596,0.746909293
LOC100576864,protein_coding,100576864,myosin-2 heavy chain,29.65153661,-0.344520438,0.427424383,-0.806038336,0.420220745,0.746909293
LOC552069,protein_coding,552069,"probable hydroxyacid-oxoacid transhydrogenase, mitochondrial",4.89429286,-0.73339534,0.909910107,-0.806008565,0.420237911,0.746909293
LOC551678,protein_coding,551678,receptor expression-enhancing protein 5,683.6779341,0.20312276,0.252249207,0.805246377,0.420677519,0.747004672
LOC411974,protein_coding,411974,translation initiation factor eIF-2B subunit gamma,108.8431166,-0.189710509,0.235563299,-0.805348329,0.4206187,0.747004672
LOC413919,protein_coding,413919,protein Lilipod,152.8817886,0.230458812,0.286303581,0.804945614,0.420851065,0.747008497
LOC411989,protein_coding,411989,eukaryotic initiation factor 4A-I,6471.631783,0.144159408,0.179071582,0.805037886,0.420797817,0.747008497
LOC725401,protein_coding,725401,U6 snRNA-associated Sm-like protein LSm3,43.95915305,0.343624234,0.427041925,0.80466159,0.42101499,0.747055412
Mir6047b,miRNA,104794355,microRNA 6047b,6.862361431,-0.646982204,0.804101308,-0.804602849,0.421048897,0.747055412
LOC727647,protein_coding,727647,uncharacterized LOC727647,19.26727032,-0.414236389,0.515003996,-0.80433626,0.421202802,0.747176399
LOC725966,protein_coding,725966,fork head domain-containing protein crocodile,122.155879,0.759161951,0.944189694,0.804035414,0.421376523,0.747332482
LOC725633,protein_coding,725633,probable DNA-directed RNA polymerases I and III subunit RPAC2,19.66259609,0.351145246,0.437279446,0.803022526,0.421961715,0.747803229
LOC552641,protein_coding,552641,"39S ribosomal protein L2, mitochondrial",416.0942845,0.258168169,0.321346769,0.803394318,0.421746858,0.747803229
LOC413197,protein_coding,413197,G protein-coupled receptor kinase 1,190.5716551,0.214534597,0.267140456,0.803077903,0.421929709,0.747803229
LOC409499,protein_coding,409499,UDP-glucose 4-epimerase,93.2385559,-0.249260974,0.310419101,-0.802982074,0.421985096,0.747803229
LOC406093,protein_coding,406093,apisimin,21.76188281,0.803982737,1.001997526,0.802379962,0.422333201,0.747945172
LOC410816,protein_coding,410816,zinc transporter 9,193.6936208,0.16860855,0.210056174,0.802683143,0.422157898,0.747945172
LOC412393,protein_coding,412393,cytosolic non-specific dipeptidase,1077.933095,0.167601959,0.208914898,0.802249917,0.422408407,0.747945172
LOC102654127,protein_coding,102654127,neurochondrin homolog,14.47089728,-0.608729388,0.75867947,-0.802353843,0.422348305,0.747945172
LOC411043,protein_coding,411043,mediator of RNA polymerase II transcription subunit 17,132.2568679,0.234209966,0.292253114,0.801394252,0.422903442,0.748268758
LOC410622,protein_coding,410622,uncharacterized LOC410622,281.6649201,0.171402882,0.213990555,0.800983401,0.423141255,0.748268758
LOC725122,protein_coding,725122,uncharacterized LOC725122,1026.992279,-0.163140932,0.203510751,-0.80163299,0.422765289,0.748268758
LOC727650,protein_coding,727650,uncharacterized LOC727650,67.61732299,-0.20874249,0.260509923,-0.801284219,0.422967125,0.748268758
LOC727260,protein_coding,727260,uncharacterized LOC727260,19.23489324,-0.445843151,0.556593293,-0.801021421,0.423119245,0.748268758
LOC411072,protein_coding,411072,cysteine-rich protein 2-binding protein,12.71659531,-0.556044849,0.693641447,-0.801631523,0.422766137,0.748268758
LOC100577809,protein_coding,100577809,uncharacterized LOC100577809,5.460764405,-0.648632706,0.809884127,-0.800895689,0.423192036,0.748268758
LOC408443,protein_coding,408443,uncharacterized LOC408443,70.56573297,-0.284839169,0.355767867,-0.800632085,0.423344671,0.748386837
LOC724126,protein_coding,724126,uncharacterized LOC724126,51.83099274,-0.436642906,0.545612369,-0.800280438,0.423548334,0.748595059
LOC552088,protein_coding,552088,abscission/NoCut checkpoint regulator,133.4237912,-0.221311949,0.276613531,-0.800076367,0.423666553,0.748601717
LOC551782,protein_coding,551782,bestrophin-4,31.81975611,-0.357322408,0.446665596,-0.799977457,0.423723858,0.748601717
LOC410119,protein_coding,410119,mitogen-activated protein kinase kinase kinase 12,131.7519115,-0.179206604,0.22411174,-0.799630593,0.423924857,0.748805062
LOC550920,protein_coding,550920,cell division cycle protein 16 homolog,40.40669932,0.302868878,0.37921197,0.798679637,0.424476197,0.749622206
LOC410856,protein_coding,410856,"28S ribosomal protein S29, mitochondrial",95.13416251,-0.26574858,0.332794704,-0.798536084,0.424559462,0.749622206
LOC102653666,lncRNA,102653666,uncharacterized LOC102653666,4.565498444,0.759244182,0.952245252,0.797319998,0.425265209,0.749752782
LOC725173,protein_coding,725173,G patch domain-containing protein 11,9.435690419,0.524825717,0.657849106,0.797790424,0.424992119,0.749752782
LOC100577771,protein_coding,100577771,uncharacterized LOC100577771,46.842041,0.327353271,0.410457675,0.797532344,0.425141926,0.749752782
LOC724798,protein_coding,724798,tRNA (guanine(10)-N2)-methyltransferase homolog,28.66934713,0.30775788,0.385927951,0.797449054,0.42519028,0.749752782
LOC102655120,protein_coding,102655120,hepatocyte nuclear factor 4-gamma,224.7299098,0.305208023,0.382838933,0.797223054,0.425321499,0.749752782
LOC552634,protein_coding,552634,zinc transporter 1,287.6339054,0.225708245,0.283100566,0.797272322,0.425292891,0.749752782
LOC409452,protein_coding,409452,maltase A2,176.1281277,-0.402799165,0.505067804,-0.797515029,0.425151978,0.749752782
LOC100577387,protein_coding,100577387,uncharacterized LOC100577387,9.880347199,-0.48739661,0.611321368,-0.797283777,0.42528624,0.749752782
LOC102653935,protein_coding,102653935,uncharacterized LOC102653935,321.611328,0.884360609,1.110557743,0.796321141,0.425845401,0.749766584
LOC552322,protein_coding,552322,histone H2A,521.1093726,0.235520122,0.295757314,0.796328988,0.425840841,0.749766584
LOC413123,protein_coding,413123,uncharacterized LOC413123,290.2724261,0.172742876,0.216880625,0.796488282,0.425748284,0.749766584
LOC409933,protein_coding,409933,glucose transporter type 1,115.9779714,-0.196567412,0.246688365,-0.796824819,0.425552779,0.749766584
LOC725036,protein_coding,725036,U7 snRNA-associated Sm-like protein LSm11,27.99020331,-0.35455893,0.444890651,-0.796957475,0.425475729,0.749766584
LOC100578011,protein_coding,100578011,kinetochore protein ndc80,30.98460925,-0.402571135,0.505523819,-0.796344545,0.425831801,0.749766584
LOC107965073,lncRNA,107965073,uncharacterized LOC107965073,4.322410634,0.90735252,1.140431905,0.79562183,0.426251874,0.74998496
LOC102656539,lncRNA,102656539,uncharacterized LOC102656539,4.958490501,0.708177717,0.890248323,0.795483348,0.426332393,0.74998496
LOC409963,protein_coding,409963,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase",2976.40114,0.310378495,0.390187849,0.795459152,0.426346463,0.74998496
LOC107964283,lncRNA,107964283,uncharacterized LOC107964283,77.49557403,0.228204816,0.286959022,0.795252279,0.426466767,0.74998496
LOC551189,protein_coding,551189,farnesyl pyrophosphate synthase,302.4544923,-0.212411292,0.267209569,-0.794923973,0.426657728,0.74998496
