Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_gi,gene_beebase,gene_id,product
5327,XM_026441660.1,0.428807006,0.703174611,0.961863127,1.215648207,3.701526814,2.050914877,0.388331297,1.828369546,1.381844445,1.828369546,LOC100576948,LOC100576948,,100576948,PREDICTED: Apis mellifera GTP-binding protein RAD-like
5328,XM_016913771.2,0.428153228,0.703174611,-0.327545167,0.413381408,7.730168035,0.237246777,0.009338584,0.246987698,0.22662499,0.246987698,LOC412650,LOC412650,GB41122,412650,PREDICTED: Apis mellifera tetratricopeptide repeat protein 21B
5329,XR_001703855.2,0.42827058,0.703174611,-0.769328622,0.971185035,5.247987153,1.309400406,0.10670606,1.308094499,0.66457822,1.308094499,LOC102655587,LOC102655587,,102655587,PREDICTED: Apis mellifera uncharacterized LOC102655587
5330,XM_624890.5,0.428852106,0.703174611,0.207184833,0.261875595,10.37583464,0.036142276,0.001924554,0.027156208,0.100943687,0.100943687,LOC552514,LOC552514,GB53418,552514,PREDICTED: Apis mellifera HD domain-containing protein 2
5331,XM_624528.6,0.429027673,0.703296348,0.692561061,0.875710027,4.328739644,0.959480487,0.125381789,0.89410351,1.024920289,1.024920289,LOC552149,LOC552149,GB41240,552149,"PREDICTED: Apis mellifera aquaporin AQPAn.G (LOC552149), transcript"
5332,XM_624556.6,0.429198819,0.703313047,-0.484213734,0.61249198,7.709641595,0.520514593,0.010554708,0.552164931,0.228626316,0.552164931,LOC552178,LOC552178,GB49330,552178,"PREDICTED: Apis mellifera nicastrin (LOC552178), transcript variant"
5333,XM_394542.7,0.429174383,0.703313047,0.318443945,0.402785013,7.67908476,0.148474579,0.011719473,0.135846295,0.231634176,0.231634176,LOC411068,LOC411068,GB46689,411068,"PREDICTED: Apis mellifera kinesin 4A (LOC411068), transcript"
5334,XR_120124.4,0.429680814,0.70359827,-1.680978706,2.128527157,2.252302049,6.284460251,0.322766648,6.473175137,2.748810421,6.473175137,LOC100578378,LOC100578378,,100578378,PREDICTED: Apis mellifera uncharacterized LOC100578378
5335,XM_395755.7,0.429556311,0.70359827,0.21498591,0.272150899,9.92680408,0.061910565,0.002470866,0.057585238,0.108628302,0.108628302,LOC412294,LOC412294,GB49119,412294,PREDICTED: Apis mellifera deoxynucleotidyltransferase
5336,XM_623742.6,0.429726714,0.70359827,-0.24460884,0.309764998,8.960098463,0.104480294,0.003824855,0.104337955,0.140106676,0.140106676,LOC551345,LOC551345,GB41485,551345,PREDICTED: Apis mellifera WD repeat-containing protein 55 homolog
5337,XM_016912938.2,0.42977544,0.70359827,-0.946299729,1.198491026,6.061286755,1.99230184,0.048839937,2.105731172,0.457821288,2.105731172,LOC551788,LOC551788,GB46007,551788,PREDICTED: Apis mellifera katanin p60 ATPase-containing subunit
5338,XM_394755.7,0.429734256,0.70359827,-0.842494854,1.066926628,3.600060436,1.061251708,0.257123553,0.803266989,1.45037509,1.45037509,LOC411282,LOC411282,GB41898,411282,PREDICTED: Apis mellifera basic-leucine zipper transcription factor
5339,XM_392864.7,0.430491782,0.703734772,-0.306766294,0.389124302,7.816228464,0.123401246,0.008713302,0.11024867,0.218413281,0.218413281,LOC409348,LOC409348,GB55164,409348,PREDICTED: Apis mellifera lethal(2) giant larvae protein homolog 1
5340,XR_409094.3,0.430197802,0.703734772,1.827910406,2.31717431,2.984298372,7.445533074,0.221751868,7.832193305,1.944548112,7.832193305,LOC100577317,LOC100577317,,100577317,PREDICTED: Apis mellifera uncharacterized LOC100577317
5341,XM_016918139.2,0.430292577,0.703734772,-0.765123862,0.970118556,3.9131803,0.674414768,0.162544404,0.46094361,1.249150616,1.249150616,LOC551122,LOC551122,GB55666,551122,PREDICTED: Apis mellifera coiled-coil domain-containing protein 42
5342,XR_003304629.1,0.430664099,0.703734772,0.546022701,0.692873193,6.572111621,0.665530152,0.029720629,0.690389264,0.366714361,0.690389264,LOC113218752,LOC113218752,,113218752,PREDICTED: Apis mellifera uncharacterized LOC113218752
5343,XM_006567701.3,0.430652933,0.703734772,-0.240797076,0.305551028,9.046269815,0.127455728,0.00383461,0.133741338,0.136207536,0.136207536,LOC413966,LOC413966,GB44515,413966,PREDICTED: Apis mellifera katanin p60 ATPase-containing subunit
5344,XM_001123131.5,0.430223585,0.703734772,0.593253209,0.752087168,4.984871442,0.694640894,0.096829601,0.639490503,0.751623061,0.751623061,LOC727423,LOC727423,GB44503,727423,"PREDICTED: Apis mellifera uncharacterized LOC727423 (LOC727423),"
5345,XM_001122854.5,0.430393704,0.703734772,0.211504432,0.268230276,10.05992082,0.087639792,0.00196038,0.090814063,0.105960841,0.105960841,LOC727141,LOC727141,GB53882,727141,"PREDICTED: Apis mellifera IST1 homolog (LOC727141), transcript"
5346,XM_624560.6,0.430527631,0.703734772,0.301305904,0.382227675,9.532333351,0.202553169,0.00273849,0.216408503,0.118734053,0.216408503,LOC552182,LOC552182,GB40891,552182,PREDICTED: Apis mellifera probable E3 ubiquitin-protein ligase
5347,XM_001120359.5,0.430067247,0.703734772,-0.239645537,0.303703774,9.271634532,0.127912174,0.003392442,0.134961532,0.127336723,0.134961532,LOC725186,LOC725186,GB48047,725186,PREDICTED: Apis mellifera chromatin modification-related protein
5348,XM_016913661.2,0.430157691,0.703734772,-0.301578488,0.382266625,7.919979008,0.159308294,0.010259596,0.154769677,0.208932063,0.208932063,LOC552432,LOC552432,GB52826,552432,"PREDICTED: Apis mellifera transmembrane protein 184C (LOC552432),"
5349,XM_394880.6,0.431148423,0.703868124,0.8130963,1.032860016,5.064540072,1.478497452,0.10709383,1.493105889,0.724057429,1.493105889,LOC411406,LOC411406,GB40728,411406,PREDICTED: Apis mellifera zinc metalloproteinase nas-13
5350,XM_624690.6,0.431069693,0.703868124,-0.203555903,0.258528827,10.54210584,0.063917766,0.001340345,0.063018735,0.098915386,0.098915386,LOC552315,LOC552315,GB54956,552315,PREDICTED: Apis mellifera ubiquitin-like-conjugating enzyme ATG3
5351,XR_409705.3,0.430901752,0.703868124,-1.207752409,1.533362756,1.977912695,2.205437021,0.400290744,1.809505827,3.12651127,3.12651127,LOC102654376,LOC102654376,,102654376,PREDICTED: Apis mellifera uncharacterized LOC102654376
5352,XM_006567646.3,0.43091993,0.703868124,-0.291101047,0.36959654,9.278223511,0.189343869,0.003239027,0.201663377,0.127098539,0.201663377,LOC409046,LOC409046,GB44575,409046,PREDICTED: Apis mellifera ankyrin repeat and zinc finger
5353,XM_026441709.1,0.431073343,0.703868124,-0.301269223,0.382633933,7.896790808,0.12482249,0.008604025,0.113387908,0.211009065,0.211009065,LOC100576606,LOC100576606,GB43277,100576606,PREDICTED: Apis mellifera MATH and LRR domain-containing protein
5354,XM_006563411.3,0.431268457,0.703932583,-0.489186084,0.621565243,6.218233925,0.535402928,0.030226738,0.549288288,0.427132861,0.549288288,LOC409666,LOC409666,GB50101,409666,PREDICTED: Apis mellifera ABC transporter G family member 20
5355,XM_397155.7,0.431750989,0.704498755,-0.206180417,0.2622497,10.32893309,0.046498481,0.001576794,0.040604921,0.101585564,0.101585564,LOC413714,LOC413714,GB49415,413714,PREDICTED: Apis mellifera ATP synthase mitochondrial F1 complex
5356,XM_026446394.1,0.431776557,0.704498755,-0.299683613,0.381201581,7.914521238,0.088960055,0.008553289,0.068967929,0.209418679,0.209418679,LOC552370,LOC552370,GB46321,552370,"PREDICTED: Apis mellifera neurofibromin (LOC552370), mRNA."
5357,XM_003250223.4,0.43190923,0.704527346,-0.696447027,0.886145247,4.260813844,0.232077466,0.119326007,-0.011118597,1.058554092,1.058554092,LOC100577112,LOC100577112,GB50124,100577112,"PREDICTED: Apis mellifera astakine (LOC100577112), mRNA."
5358,XM_624374.4,0.431955317,0.704527346,-0.329108242,0.418792651,9.681910687,0.242958411,0.002627941,0.260452985,0.114513148,0.260452985,LOC551991,LOC551991,,551991,"PREDICTED: Apis mellifera uncharacterized LOC551991 (LOC551991),"
5359,XM_026442107.1,0.432169985,0.704745941,0.449464328,0.57221339,6.052062601,0.22424803,0.031433319,0.1731199,0.459708926,0.459708926,LOC551261,LOC551261,GB43909,551261,PREDICTED: Apis mellifera plasma membrane calcium-transporting
5360,XM_006559105.2,0.432437447,0.704905062,-0.538953754,0.686541245,8.490575291,0.652748001,0.007014108,0.699994213,0.166353813,0.699994213,LOC100579024,LOC100579024,GB43442,100579024,PREDICTED: Apis mellifera D-aminoacyl-tRNA deacylase 1
5361,XM_026440859.1,0.432350847,0.704905062,0.910088666,1.159089911,3.388392051,1.441975161,0.410848296,1.081022638,1.604385836,1.604385836,LOC724835,LOC724835,GB51947,724835,"PREDICTED: Apis mellifera uncharacterized LOC724835 (LOC724835),"
5362,XM_016914318.2,0.432509548,0.704905062,-0.204488404,0.260526469,10.41549482,0.088996404,0.00138519,0.0941795,0.100425871,0.100425871,LOC107963973,LOC107963973,,107963973,PREDICTED: Apis mellifera pyridine nucleotide-disulfide
5363,XM_396290.5,0.432665996,0.705028555,1.961376876,2.499722834,2.104972416,8.652436873,0.203500791,9.169420582,2.945788696,9.169420582,LOC412838,LOC412838,GB43882,412838,"PREDICTED: Apis mellifera alpha-mannosidase 2 (LOC412838),"
5364,XM_624370.6,0.432814898,0.705139707,0.334748364,0.426765994,7.41746849,0.181145169,0.014656375,0.169753911,0.258537445,0.258537445,LOC551987,LOC551987,GB45223,551987,PREDICTED: Apis mellifera putative RNA-binding protein Luc7-like 2
5365,NM_001162513.1,0.432986282,0.705287441,0.535104398,0.682451263,5.632740267,0.644788687,0.062263822,0.636345768,0.556172941,0.636345768,Pten,Pten,GB56005,411859,"Apis mellifera phosphatase and tensin-like (Pten), mRNA."
5366,XM_393204.7,0.433159167,0.705437563,-0.207011833,0.264114054,10.22892066,0.055902807,0.001566541,0.052241755,0.103067809,0.103067809,LOC409706,LOC409706,GB51943,409706,"PREDICTED: Apis mellifera short coiled-coil protein B (LOC409706),"
5367,XM_006560894.3,0.433609048,0.705913466,-0.445861219,0.569404474,7.886834079,0.448703414,0.009634357,0.476697825,0.211908497,0.476697825,LOC726584,LOC726584,GB55773,726584,"PREDICTED: Apis mellifera syntaxin-1A (LOC726584), mRNA."
5368,XM_026439641.1,0.43361294,0.705913466,0.766407224,0.978778548,5.108255012,1.325822946,0.120542581,1.316468588,0.709388071,1.316468588,LOC100576901,LOC100576901,GB55767,100576901,PREDICTED: Apis mellifera cGMP-dependent protein kinase 1
5369,XM_016911073.2,0.433993493,0.706305069,0.51900201,0.663366272,8.822230249,0.608874699,0.007300271,0.652781946,0.14700339,0.652781946,LOC107964134,LOC107964134,,107964134,PREDICTED: Apis mellifera mitotic-spindle organizing protein 2
5370,XM_394425.7,0.43401513,0.706305069,-0.207465325,0.265185828,10.19783671,0.025756725,0.00192348,0.014131728,0.103561805,0.103561805,LOC410949,LOC410949,GB55829,410949,"PREDICTED: Apis mellifera MOB kinase activator-like 4 (LOC410949),"
5371,XM_393249.7,0.434421122,0.706439559,-0.200138044,0.256046063,10.72056453,0.049806642,0.001225777,0.046011812,0.097113602,0.097113602,LOC409755,LOC409755,GB45831,409755,"PREDICTED: Apis mellifera beta-parvin (LOC409755), mRNA."
5372,XM_623583.5,0.43424144,0.706439559,0.2213062,0.283016801,11.89062774,0.110811142,0.000551064,0.1195967,0.091821933,0.1195967,LOC551189,LOC551189,GB52653,551189,PREDICTED: Apis mellifera farnesyl pyrophosphate synthase
5373,XM_001122739.5,0.434384542,0.706439559,0.631144537,0.80738877,8.951230698,0.901754979,0.006651947,0.971162992,0.140526501,0.971162992,LOC727026,LOC727026,GB41733,727026,PREDICTED: Apis mellifera cytochrome c oxidase copper chaperone
5374,XM_003251347.4,0.43438063,0.706439559,-1.467457946,1.877222902,1.007683771,4.874788836,0.127691762,5.158256975,4.901169569,5.158256975,LOC100578532,LOC100578532,GB48129,100578532,PREDICTED: Apis mellifera uncharacterized LOC100578532
5375,XM_396537.7,0.434526249,0.706475823,1.876251439,2.400926441,4.712983541,7.973433169,0.03084838,8.615823284,0.854304465,8.615823284,LOC413086,LOC413086,GB43119,413086,"PREDICTED: Apis mellifera DNA ligase 3 (LOC413086), transcript"
5376,XM_006559709.3,0.434605918,0.706475823,0.338226547,0.432883286,8.141103138,0.259184686,0.008739371,0.272342538,0.190453014,0.272342538,LOC551616,LOC551616,GB46889,551616,PREDICTED: Apis mellifera SWI/SNF-related matrix-associated
5377,XM_016913645.2,0.434685948,0.706475823,0.28309217,0.362382017,8.153076278,0.070672561,0.007456178,0.050831583,0.189524912,0.189524912,LOC100576381,LOC100576381,GB52591,100576381,PREDICTED: Apis mellifera probable basic-leucine zipper
5378,XM_026439396.1,0.435012956,0.706875832,0.277474701,0.355444141,8.254451767,0.154502401,0.007527873,0.156728049,0.181982933,0.181982933,LOC411376,LOC411376,GB53716,411376,"PREDICTED: Apis mellifera estrogen sulfotransferase (LOC411376),"
5379,XM_003250433.3,0.435246808,0.70699291,-0.316280943,0.405361177,10.34603759,0.227191311,0.001750385,0.244726141,0.101347688,0.244726141,LOC726689,LOC726689,GB19145,726689,"PREDICTED: Apis mellifera prefoldin subunit 1 (LOC726689), mRNA."
5380,XM_026445033.1,0.435237517,0.70699291,0.779453905,0.998966161,3.849587002,0.474157694,0.209288045,0.155578426,1.287612041,1.287612041,LOC100576803,LOC100576803,GB42282,100576803,PREDICTED: Apis mellifera uncharacterized LOC100576803
5381,XR_003306469.1,0.43539738,0.70710606,0.875494078,1.122444208,3.832210632,1.025187745,0.591493945,0.402557031,1.298327557,1.298327557,LOC113219387,LOC113219387,,113219387,PREDICTED: Apis mellifera large subunit ribosomal RNA
5382,XM_391996.6,0.435617201,0.707200208,0.37041457,0.475124656,9.419949858,0.312054213,0.00335576,0.335259398,0.122240487,0.335259398,LOC408448,LOC408448,GB43637,408448,PREDICTED: Apis mellifera integrator complex subunit 13
5383,XM_026440922.1,0.435571388,0.707200208,0.374736626,0.480620517,6.984470677,0.319323559,0.01983598,0.326658142,0.308676607,0.326658142,LOC551619,LOC551619,GB48678,551619,"PREDICTED: Apis mellifera transmembrane protein 8B (LOC551619),"
5384,XR_003305251.1,0.435735598,0.707261031,0.544395069,0.698466714,5.370094776,0.245998604,0.103891411,0.092469597,0.627892214,0.627892214,LOC100576663,LOC100576663,GB41130,100576663,PREDICTED: Apis mellifera uncharacterized LOC100576663
5385,XM_391882.7,0.435827976,0.707279606,0.707347045,0.907719128,4.714639321,1.138846772,0.248373715,0.987557309,0.853636587,0.987557309,LOC408331,LOC408331,GB43234,408331,"PREDICTED: Apis mellifera histone deacetylase 5 (LOC408331),"
5386,XM_001121803.5,0.435952591,0.70728698,0.237839121,0.305295332,10.01182669,0.128816522,0.001873074,0.137934786,0.106882433,0.137934786,LOC726027,LOC726027,GB54498,726027,PREDICTED: Apis mellifera ADP-ribosylation factor-like protein 1
5387,XM_001123277.5,0.435994389,0.70728698,0.341678822,0.43862612,11.05121393,0.265894773,0.001056725,0.287532585,0.094572125,0.287532585,LOC727568,LOC727568,GB55961,727568,PREDICTED: Apis mellifera
5388,XM_395025.6,0.436254562,0.707336637,0.375287996,0.482044759,9.251474209,0.321092903,0.003675915,0.344874809,0.128072485,0.344874809,LOC411554,LOC411554,GB45282,411554,PREDICTED: Apis mellifera RCC1-like G exchanging factor-like
5389,XM_001120488.5,0.43626782,0.707336637,-0.441107555,0.566604133,7.474679723,0.443621055,0.011614636,0.46994573,0.252509148,0.46994573,LOC724591,LOC724591,GB48266,724591,PREDICTED: Apis mellifera Hermansky-Pudlak syndrome 3 protein
5390,XM_001122623.5,0.436151911,0.707336637,-0.233171839,0.299434351,10.14313816,0.123903849,0.002031068,0.132460328,0.104471739,0.132460328,LOC726906,LOC726906,GB54217,726906,"PREDICTED: Apis mellifera uncharacterized LOC726906 (LOC726906),"
5391,XM_006572098.3,0.436438517,0.707482137,0.197457921,0.253729757,10.92353222,0.053313618,0.00111989,0.050901021,0.095448294,0.095448294,LOC551549,LOC551549,GB48313,551549,PREDICTED: Apis mellifera transmembrane 9 superfamily member 3
5392,XM_394753.7,0.436541696,0.707518153,0.367672377,0.472558457,10.51492409,0.308528687,0.001504628,0.333462614,0.099222216,0.333462614,LOC411280,LOC411280,GB41897,411280,"PREDICTED: Apis mellifera GTP-binding protein 128up (LOC411280),"
5393,XM_001121347.5,0.43680219,0.707809074,-0.263764672,0.339201563,8.805761034,0.158940781,0.005351431,0.16723512,0.147877862,0.16723512,LOC725510,LOC725510,GB44203,725510,PREDICTED: Apis mellifera arrestin domain-containing protein 17
5394,XR_001705281.2,0.436931495,0.707887344,0.706690232,0.909060476,4.362526026,0.666135149,0.230985925,0.414403855,1.008600498,1.008600498,LOC107965384,LOC107965384,,107965384,PREDICTED: Apis mellifera uncharacterized LOC107965384
5395,XM_006560237.3,0.437177073,0.708022691,0.683583488,0.879807955,4.882659685,1.06906036,0.108213939,1.052879117,0.788617957,1.052879117,LOC408449,LOC408449,GB43643,408449,"PREDICTED: Apis mellifera thyrotroph embryonic factor (LOC408449),"
5396,XM_026440726.1,0.437138281,0.708022691,-0.42362209,0.545177807,6.263025622,0.206025776,0.02698265,0.163253692,0.418845612,0.418845612,LOC113218774,LOC113218774,,113218774,PREDICTED: Apis mellifera uncharacterized LOC113218774
5397,XM_001122512.4,0.437280273,0.708058608,0.471747875,0.607301073,6.321129467,0.509341329,0.031761686,0.521460203,0.408388238,0.521460203,LOC726791,LOC726791,GB54158,726791,PREDICTED: Apis mellifera intraflagellar transport protein 140
5398,XM_001120011.5,0.437694053,0.708597319,0.193050225,0.248746239,12.32040647,0.019731779,0.000424576,0.010264501,0.092387461,0.092387461,LOC724532,LOC724532,GB46567,724532,PREDICTED: Apis mellifera eukaryotic translation initiation factor
5399,XM_026444329.1,0.43802638,0.709003988,0.498344414,0.642585372,5.651828676,0.570003299,0.064836058,0.554537883,0.55131918,0.554537883,LOC408623,LOC408623,GB50373,408623,"PREDICTED: Apis mellifera endophilin-A (LOC408623), transcript"
5400,XM_006558538.3,0.438306036,0.709325269,1.131809606,1.460292273,4.373766947,2.943242122,0.438119557,2.760560725,1.003230114,2.760560725,LOC410417,LOC410417,GB48234,410417,PREDICTED: Apis mellifera receptor-type tyrosine-protein
5401,NM_001097154.2,0.438485738,0.7094847,-0.206507589,0.266546421,13.87631865,0.05903679,0.000126224,0.057677744,0.106444268,0.106444268,Tpi,Tpi,,726117,"Apis mellifera triose phosphate isomerase (Tpi), mRNA."
5402,XM_026441164.1,0.438682362,0.709671449,0.424631277,0.548321565,10.88385993,0.414881363,0.001231527,0.44975328,0.095746026,0.44975328,LOC724221,LOC724221,,724221,"PREDICTED: Apis mellifera uncharacterized LOC724221 (LOC724221),"
5403,XM_006566726.3,0.438947397,0.709968778,-0.319248914,0.412481262,7.559161684,0.143662389,0.011472486,0.12988555,0.243738702,0.243738702,LOC100576421,LOC100576421,GB44876,100576421,PREDICTED: Apis mellifera uncharacterized LOC100576421
5404,XM_001120930.5,0.439054217,0.71001014,-0.210328713,0.271815815,9.932218877,0.052883332,0.002313256,0.047201596,0.108512499,0.108512499,LOC725028,LOC725028,GB47434,725028,"PREDICTED: Apis mellifera F-box only protein 6 (LOC725028), mRNA."
