target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_gi,gene_beebase,gene_id,product
XM_006557863.3,0.44405864,0.715274449,-0.136289047,0.17807238,10.36093856,0.091547026,0.001552118,0.0935772,0.017355914,0.0935772,LOC413266,LOC413266,GB54714,413266,"PREDICTED: Apis mellifera obg-like ATPase 1 (LOC413266), transcript"
XM_001120685.4,0.444126538,0.71528276,-0.068227829,0.089158321,10.01315354,0.020121835,0.002184577,0.01855293,0.021663042,0.021663042,LOC724786,LOC724786,GB51656,724786,PREDICTED: Apis mellifera zinc finger HIT domain-containing protein
XM_624340.6,0.444341707,0.715528221,0.050061469,0.065449909,13.54965564,0.007385829,0.000178251,0.007194315,0.01267282,0.01267282,LOC551958,LOC551958,GB54423,551958,"PREDICTED: Apis mellifera uncharacterized LOC551958 (LOC551958),"
XM_393397.7,0.44443577,0.715578621,-0.047022848,0.06148994,12.85212302,0.005956652,0.000273574,0.005615398,0.011069464,0.011069464,LOC409906,LOC409906,GB53825,409906,PREDICTED: Apis mellifera transcription initiation factor TFIID
XR_003304963.1,0.44484078,0.716129587,-0.416546871,0.54518673,3.121033992,0.857944636,0.384445431,0.50724028,0.235839645,0.50724028,LOC102655043,LOC102655043,,102655043,PREDICTED: Apis mellifera uncharacterized LOC102655043
XM_026443697.1,0.445448643,0.716981272,0.067142662,0.087995394,10.03642529,0.006483446,0.001897234,0.003882115,0.021332334,0.021332334,LOC113219086,LOC113219086,,113219086,PREDICTED: Apis mellifera uncharacterized LOC113219086
XM_006557519.3,0.445495599,0.716981272,0.052160361,0.068367041,10.94380109,0.012532982,0.001048898,0.011921172,0.012973259,0.012973259,LOC413447,LOC413447,GB51186,413447,"PREDICTED: Apis mellifera ufm1-specific protease 2 (LOC413447),"
NM_001011602.1,0.445647508,0.717124522,-0.126893636,0.166376138,9.729581232,0.079885142,0.002692153,0.080350905,0.025910558,0.080350905,Psq,Psq,,406123,"Apis mellifera pipsqueak (Psq), mRNA."
XM_006561020.3,0.445836772,0.717327834,0.077960443,0.102260091,9.551503397,0.010695256,0.002874277,0.007067155,0.028497102,0.028497102,LOC102654517,LOC102654517,,102654517,PREDICTED: Apis mellifera uncharacterized LOC102654517
XM_392608.7,0.445971547,0.717358773,-0.099354928,0.130361687,12.23927829,0.049039935,0.000482991,0.050499517,0.010310309,0.050499517,LOC409084,LOC409084,GB54092,409084,PREDICTED: Apis mellifera arginine-glutamic acid dipeptide repeats
XR_119878.4,0.445981842,0.717358773,0.147616016,0.193688516,10.80204074,0.108257154,0.001239126,0.111306597,0.013873814,0.111306597,LOC100576853,LOC100576853,,100576853,PREDICTED: Apis mellifera uncharacterized LOC100576853
XM_001121571.4,0.446048183,0.717364274,0.106753181,0.140092396,8.223466574,0.026539632,0.006626418,0.019148305,0.052251221,0.052251221,LOC725762,LOC725762,GB42562,725762,"PREDICTED: Apis mellifera dynein light chain 1, axonemal-like"
XM_396819.7,0.446121047,0.717380262,-0.045990063,0.060362515,11.83438489,0.003715462,0.000528046,0.002924436,0.010402853,0.010402853,LOC413374,LOC413374,GB47454,413374,PREDICTED: Apis mellifera putative inhibitor of apoptosis
XM_006557350.3,0.446257868,0.717397906,-0.045827996,0.060167901,12.03018314,0.002429395,0.000575728,0.001466544,0.0102848,0.0102848,LOC408626,LOC408626,GB42161,408626,PREDICTED: Apis mellifera poly(A)-specific ribonuclease PARN
XM_395548.7,0.446255646,0.717397906,-0.065789979,0.086375708,10.07702073,0.009232111,0.001615218,0.007241608,0.020767071,0.020767071,LOC412082,LOC412082,GB43902,412082,PREDICTED: Apis mellifera ubiquinone biosynthesis
XM_026440694.1,0.446457871,0.717618241,-0.1415011,0.185859537,12.3191472,0.099670974,0.000430422,0.103200881,0.010356584,0.103200881,LOC409043,LOC409043,GB41372,409043,PREDICTED: Apis mellifera high-affinity choline transporter 1
XM_003251652.4,0.446744334,0.717801189,-0.077796073,0.102248372,11.64982413,0.030163507,0.000749179,0.03061501,0.010637172,0.03061501,LOC100576169,LOC100576169,GB42244,100576169,PREDICTED: Apis mellifera uncharacterized LOC100576169
XM_006560993.3,0.446771208,0.717801189,-0.156940374,0.206280933,8.198813377,0.122767777,0.007799164,0.119856307,0.052719777,0.119856307,LOC102655709,LOC102655709,,102655709,PREDICTED: Apis mellifera uncharacterized LOC102655709
XM_392246.7,0.446691009,0.717801189,0.060816885,0.079923031,10.88687907,0.01842971,0.001093008,0.018070064,0.01331817,0.018070064,LOC408710,LOC408710,GB50757,408710,"PREDICTED: Apis mellifera KH domain-containing, RNA-binding, signal"
XM_001120877.5,0.446823528,0.717801189,0.069894561,0.091879322,9.906109437,0.023863433,0.002091034,0.022693167,0.023234395,0.023234395,LOC724977,LOC724977,GB45441,724977,PREDICTED: Apis mellifera partitioning defective protein 6
XM_394487.7,0.446902386,0.717826726,0.050818589,0.066814752,13.73748154,0.010033708,0.000152997,0.010109323,0.013239636,0.013239636,LOC411014,LOC411014,GB44039,411014,"PREDICTED: Apis mellifera malate dehydrogenase, cytoplasmic"
XM_623799.6,0.446969324,0.717833112,1.130918382,1.487116526,8.793471012,6.380217817,0.015574341,6.618972341,0.041190238,6.618972341,LOC551405,LOC551405,GB42549,551405,"PREDICTED: Apis mellifera 4-nitrophenylphosphatase (LOC551405),"
XM_016917043.1,0.447427886,0.718468356,0.045522721,0.059921173,12.30380381,0.009198851,0.000425408,0.009071632,0.010346233,0.010346233,LOC107965692,LOC107965692,,107965692,PREDICTED: Apis mellifera poly(ADP-ribose) glycohydrolase
XM_623703.5,0.447786146,0.718942382,0.057303473,0.075487605,11.46667829,0.016436584,0.000773666,0.01632147,0.010990145,0.01632147,LOC551305,LOC551305,GB55959,551305,"PREDICTED: Apis mellifera protein CLP1 homolog (LOC551305), mRNA."
XM_001121659.5,0.448221359,0.719539808,-0.094222273,0.124240912,8.760402593,0.042618818,0.004487582,0.039729767,0.04181983,0.04181983,LOC725861,LOC725861,GB52381,725861,"PREDICTED: Apis mellifera odorant receptor 22 (LOC725861), mRNA."
NM_001327967.1,0.448419399,0.719756379,0.872871839,1.151465815,9.58922777,3.823811038,0.005178577,3.97244199,0.027971675,3.97244199,LOC724216,LOC724216,,724216,Apis mellifera juvenile hormone acid O-methyltransferase
XM_623724.5,0.448674011,0.720063683,0.275138611,0.363158162,4.003104701,0.380329026,0.17540498,0.220246572,0.174447584,0.220246572,LOC551327,LOC551327,GB43739,551327,"PREDICTED: Apis mellifera carboxypeptidase B (LOC551327), mRNA."
XM_395658.7,0.448822961,0.720201348,0.072945047,0.096312504,11.13622536,0.026749626,0.000883889,0.026944406,0.012007441,0.026944406,LOC412196,LOC412196,GB47415,412196,"PREDICTED: Apis mellifera uncharacterized LOC412196 (LOC412196),"
XM_624803.6,0.449098631,0.720542286,-0.052234081,0.069008848,12.50993982,0.013731985,0.000345468,0.013941196,0.010539553,0.013941196,LOC552429,LOC552429,GB43999,552429,"PREDICTED: Apis mellifera peroxiredoxin-5, mitochondrial"
XM_396134.7,0.44934276,0.720731122,-0.082960001,0.109661299,10.72267254,0.0346741,0.001221209,0.034855592,0.014431534,0.034855592,LOC412678,LOC412678,GB50851,412678,PREDICTED: Apis mellifera putative tricarboxylate transport
XM_026440043.1,0.449315332,0.720731122,-0.191112663,0.252608425,6.967306426,0.183991149,0.018627432,0.172805617,0.073396059,0.172805617,LOC102655124,LOC102655124,,102655124,"PREDICTED: Apis mellifera zinc finger protein 135 (LOC102655124),"
XM_006567170.2,0.449438122,0.720782674,0.046107589,0.060960484,11.73202183,0.006372975,0.000629636,0.005742864,0.010518906,0.010518906,LOC408785,LOC408785,GB44141,408785,PREDICTED: Apis mellifera protein-L-isoaspartate(D-aspartate)
XM_006562885.3,0.449648912,0.720842676,0.052691931,0.069698278,12.59737729,0.014005892,0.000359929,0.014213621,0.010654492,0.014213621,LOC724141,LOC724141,GB48451,724141,"PREDICTED: Apis mellifera protein yippee-like 5 (LOC724141), mRNA."
XM_006571927.3,0.449670052,0.720842676,0.650679621,0.860726934,5.625535302,2.135970687,0.072112544,2.150440021,0.103811492,2.150440021,LOC412515,LOC412515,GB48511,412515,"PREDICTED: Apis mellifera phospholipase B1, membrane-associated"
XM_016912031.2,0.449669473,0.720842676,0.053284087,0.070484749,10.82279718,0.005347104,0.001170643,0.003859413,0.013733656,0.013733656,LOC100577876,LOC100577876,GB43808,100577876,PREDICTED: Apis mellifera viral IAP-associated factor homolog
XM_006571950.3,0.449728441,0.720842676,-0.247628314,0.327607953,11.37366361,0.309433497,0.000914922,0.321065991,0.011222061,0.321065991,LOC411653,LOC411653,GB47190,411653,"PREDICTED: Apis mellifera sodium channel protein 60E (LOC411653),"
XM_006567379.3,0.449910679,0.721033407,-0.232982726,0.308356066,7.140392996,0.274122432,0.016611542,0.268638848,0.070562932,0.268638848,LOC100577196,LOC100577196,GB53403,100577196,PREDICTED: Apis mellifera uncharacterized LOC100577196
XM_001121355.4,0.450188329,0.721376969,-0.045944953,0.060846095,11.75810459,0.006484488,0.000620594,0.005879061,0.010486148,0.010486148,LOC725518,LOC725518,GB43901,725518,PREDICTED: Apis mellifera DNA replication ATP-dependent
NM_001011619.1,0.450350137,0.721509684,-0.203703191,0.269865806,6.257407444,0.209937415,0.033328416,0.185154244,0.086767041,0.185154244,LOC406146,LOC406146,,406146,"Apis mellifera hyaluronoglucosaminidase (LOC406146), mRNA."
XM_006558450.3,0.450430458,0.721509684,-0.045653506,0.06049245,11.8847581,0.006480847,0.00061978,0.005883878,0.01035823,0.01035823,LOC102654919,LOC102654919,,102654919,PREDICTED: Apis mellifera 26S proteasome non-ATPase regulatory
XM_026441770.1,0.450461006,0.721509684,0.369689113,0.489883706,2.647815341,0.168267478,0.44172603,-0.297632816,0.278232105,0.278232105,LOC100577018,LOC100577018,,100577018,PREDICTED: Apis mellifera uncharacterized LOC100577018
XM_006560017.3,0.450593127,0.721619925,0.102455263,0.135805482,9.274459116,0.053162283,0.003579099,0.051750287,0.032673146,0.051750287,LOC725255,LOC725255,GB55040,725255,PREDICTED: Apis mellifera elongation of very long chain fatty acids
XM_392824.6,0.450772215,0.721805341,-0.326078957,0.432391913,4.94326446,0.53889686,0.093607173,0.467281127,0.128230708,0.467281127,LOC409306,LOC409306,GB49649,409306,PREDICTED: Apis mellifera 2-oxoisovalerate dehydrogenase subunit
XM_006565307.3,0.451074731,0.722188318,-0.314499889,0.417316437,12.13502036,0.501938255,0.000562872,0.521896155,0.01027948,0.521896155,LOC551241,LOC551241,GB48961,551241,PREDICTED: Apis mellifera peroxisomal membrane protein PMP34
XM_006572178.1,0.451612502,0.722190661,-0.049077261,0.065199071,13.51779307,0.003845593,0.000169855,0.003337724,0.012582901,0.012582901,LOC412278,LOC412278,GB49428,412278,"PREDICTED: Apis mellifera tuberin (LOC412278), transcript variant"
XR_001706165.2,0.452026363,0.722190661,0.268421879,0.356924496,3.845601737,0.128431592,0.198228788,-0.078569129,0.1839565,0.1839565,LOC100578019,LOC100578019,GB44715,100578019,PREDICTED: Apis mellifera uncharacterized LOC100578019
XR_003305477.1,0.451872847,0.722190661,-0.306407323,0.407296024,4.216225727,0.478032534,0.146595748,0.351074406,0.162459795,0.351074406,LOC102654893,LOC102654893,,102654893,PREDICTED: Apis mellifera uncharacterized LOC102654893
XM_006566642.3,0.451748182,0.722190661,-0.045344839,0.060258622,12.53527322,0.006403659,0.000322345,0.006104833,0.010570959,0.010570959,LOC409393,LOC409393,GB44905,409393,PREDICTED: Apis mellifera serine/threonine-protein kinase mTOR
XM_391907.5,0.451448619,0.722190661,0.058414239,0.077575129,11.65430305,0.017343063,0.000585603,0.017468099,0.010630122,0.017468099,LOC408355,LOC408355,GB45037,408355,"PREDICTED: Apis mellifera endoribonuclease LACTB2 (LOC408355),"
XM_026444014.1,0.451563762,0.722190661,0.050916935,0.067635788,10.99854973,0.004090853,0.001058465,0.002663713,0.012665334,0.012665334,LOC726904,LOC726904,GB43159,726904,PREDICTED: Apis mellifera NF-X1-type zinc finger protein NFXL1
XM_001120607.5,0.451872354,0.722190661,0.058668284,0.077985515,10.42356681,0.014360736,0.001487437,0.013276782,0.016757785,0.016757785,LOC725641,LOC725641,GB55140,725641,PREDICTED: Apis mellifera U6 snRNA-associated Sm-like protein LSm5
XM_391948.7,0.451335165,0.722190661,0.07304663,0.096982881,10.32799691,0.027107073,0.001713187,0.026503851,0.017695,0.026503851,LOC408400,LOC408400,GB54731,408400,PREDICTED: Apis mellifera CKLF-like MARVEL transmembrane
XM_006560000.3,0.451683249,0.722190661,-0.056469313,0.075031132,10.56575744,0.004591747,0.001281548,0.002812739,0.015607464,0.015607464,LOC550858,LOC550858,GB42263,550858,"PREDICTED: Apis mellifera RNA-binding protein 40 (LOC550858), mRNA."
XM_394034.6,0.452026168,0.722190661,0.310084133,0.412323227,3.566665615,0.489888165,0.24796662,0.262064711,0.202262891,0.262064711,LOC410555,LOC410555,GB41723,410555,PREDICTED: Apis mellifera insulin-like growth factor-binding
XM_016916707.2,0.451396928,0.722190661,-0.068465577,0.090913095,9.949392021,0.019441317,0.002205139,0.017774049,0.022590434,0.022590434,LOC100578286,LOC100578286,GB50206,100578286,PREDICTED: Apis mellifera flavin-containing monooxygenase FMO
XM_003251239.4,0.451147962,0.722190661,0.28834476,0.382672559,3.474578855,0.286137192,0.230569748,0.059238353,0.208745114,0.208745114,LOC100578412,LOC100578412,GB55602,100578412,PREDICTED: Apis mellifera uncharacterized LOC100578412
XM_026441044.1,0.451968508,0.722190661,-0.049448782,0.065744357,11.1277372,0.006860422,0.00092416,0.005888749,0.012042801,0.012042801,LOC113218808,LOC113218808,,113218808,PREDICTED: Apis mellifera replication stress response regulator
XM_396371.7,0.451382738,0.722190661,0.109669444,0.145621733,9.901795557,0.061113894,0.002147981,0.061469086,0.023299081,0.061469086,LOC412919,LOC412919,GB45421,412919,PREDICTED: Apis mellifera TATA box-binding protein-like protein 1
XM_624991.6,0.451932585,0.722190661,0.045322535,0.060253542,12.51470512,0.004343806,0.000346128,0.003815819,0.01054534,0.01054534,LOC552617,LOC552617,GB44292,552617,"PREDICTED: Apis mellifera cyclin-dependent kinase 14 (LOC552617),"
NM_001252424.1,0.452101574,0.722209618,-0.268372345,0.356917986,4.345613,0.367071328,0.130668613,0.251502733,0.155645851,0.251502733,Kr,Kr,,411166,"Apis mellifera krueppel (Kr), mRNA."
XM_006563283.2,0.452412391,0.722356664,-0.09545039,0.127030184,11.2318137,0.046493851,0.000965742,0.047444261,0.011653457,0.047444261,LOC411794,LOC411794,GB40720,411794,PREDICTED: Apis mellifera CCR4-NOT transcription complex subunit 3
XM_003250751.4,0.452312414,0.722356664,0.102589348,0.13650088,8.357821623,0.035463015,0.00623856,0.029613383,0.04965891,0.04965891,LOC100578731,LOC100578731,GB51107,100578731,PREDICTED: Apis mellifera uncharacterized LOC100578731
XR_003304766.1,0.452360541,0.722356664,0.109615117,0.145864586,8.00897077,0.043223642,0.007618164,0.0363232,0.056211268,0.056211268,LOC100578675,LOC100578675,,100578675,PREDICTED: Apis mellifera uncharacterized LOC100578675
XM_006563779.3,0.452447061,0.722356664,-0.09947318,0.132394069,8.495117914,0.041704181,0.005611667,0.037294458,0.046972901,0.046972901,LOC409455,LOC409455,GB43847,409455,PREDICTED: Apis mellifera doublesex- and mab-3-related
XM_624240.6,0.452546877,0.722414863,-0.05132624,0.068327869,10.94399546,0.003267942,0.00103397,0.001770452,0.012972123,0.012972123,LOC551855,LOC551855,GB47827,551855,PREDICTED: Apis mellifera exosome complex component rrp45
XM_006557452.1,0.452917818,0.722905788,0.04647104,0.0619152,11.53852628,0.00732697,0.000664381,0.006747419,0.010836095,0.010836095,LOC550701,LOC550701,GB46606,550701,PREDICTED: Apis mellifera peptidyl-prolyl cis-trans isomerase FKBP8
XR_003306469.1,0.453402441,0.723163898,-0.312550362,0.416870146,8.750920277,0.500589523,0.023536337,0.49780582,0.042001088,0.49780582,LOC113219387,LOC113219387,,113219387,PREDICTED: Apis mellifera large subunit ribosomal RNA
XM_623108.6,0.453523539,0.723163898,0.080129982,0.106903589,14.82964322,0.032919433,6.62E-05,0.034218901,0.018075757,0.034218901,LOC550716,LOC550716,GB50357,550716,"PREDICTED: Apis mellifera clathrin heavy chain (LOC550716), mRNA."
XM_006561941.3,0.453494246,0.723163898,0.048768369,0.065058988,11.20219872,0.00569657,0.000941605,0.004611116,0.011756411,0.011756411,LOC413950,LOC413950,GB53251,413950,"PREDICTED: Apis mellifera N-alpha-acetyltransferase 25, NatB"
XM_016914238.2,0.453363023,0.723163898,0.110344962,0.147161903,7.971472297,0.02418176,0.008097689,0.014849444,0.056872188,0.056872188,LOC102656356,LOC102656356,,102656356,"PREDICTED: Apis mellifera zinc finger protein SNAI2 (LOC102656356),"
XM_026443825.1,0.453419743,0.723163898,0.048776054,0.065058506,11.199032,0.010318278,0.000930129,0.009706246,0.011767699,0.011767699,LOC100577649,LOC100577649,GB46971,100577649,PREDICTED: Apis mellifera kinesin-like protein Klp61F
XM_006558981.3,0.453385931,0.723163898,0.054531453,0.072729732,11.06091223,0.015237223,0.00094384,0.014925001,0.012345634,0.014925001,LOC102656136,LOC102656136,,102656136,"PREDICTED: Apis mellifera prefoldin subunit 4 (LOC102656136), mRNA."
XM_624811.6,0.453384392,0.723163898,0.054832268,0.073130685,10.66586588,0.005094787,0.001195834,0.003506459,0.014848457,0.014848457,LOC552437,LOC552437,GB49624,552437,"PREDICTED: Apis mellifera phospholipid phosphatase 6 (LOC552437),"
XM_001119973.4,0.453886742,0.723540652,0.049935305,0.066673662,11.44437541,0.012803811,0.000817959,0.012518173,0.011042315,0.012518173,LOC724203,LOC724203,GB49357,724203,PREDICTED: Apis mellifera ribosome biogenesis protein BRX1 homolog
XM_006559231.3,0.453835542,0.723540652,-0.21300305,0.284369597,10.71734879,0.23291754,0.00133576,0.241262444,0.014470047,0.241262444,LOC408372,LOC408372,GB55088,408372,"PREDICTED: Apis mellifera poly(rC)-binding protein 3 (LOC408372),"
XM_006568119.3,0.454781878,0.723955347,0.050736599,0.06787807,10.97878481,0.013176495,0.001048625,0.012673259,0.012773672,0.012773672,LOC412114,LOC412114,GB41032,412114,PREDICTED: Apis mellifera ubiquitin carboxyl-terminal hydrolase 35
XM_006559839.3,0.454613424,0.723955347,0.047013084,0.062873072,13.12899966,0.006046953,0.000239929,0.00574865,0.011619141,0.011619141,LOC551574,LOC551574,GB50347,551574,PREDICTED: Apis mellifera polymerase delta-interacting protein 2
XM_026443475.1,0.45450369,0.723955347,0.074860404,0.100090411,9.639730954,0.016565502,0.002807037,0.013733791,0.027247234,0.027247234,LOC107965022,LOC107965022,,107965022,PREDICTED: Apis mellifera thyroid adenoma-associated protein
XM_026444070.1,0.454663625,0.723955347,-0.054201118,0.072494076,10.70456199,0.003305694,0.001203123,0.001551812,0.01456305,0.01456305,LOC552626,LOC552626,GB47311,552626,PREDICTED: Apis mellifera tRNA methyltransferase 10 homolog A
XM_391935.7,0.454749302,0.723955347,-0.051487129,0.068877193,11.882235,0.013661346,0.000498015,0.013734188,0.010360227,0.013734188,LOC408387,LOC408387,GB52030,408387,PREDICTED: Apis mellifera HIV Tat-specific factor 1 homolog
